7.65325	-0.448324
8.59122	-0.732852
9.45565	-1.1949
10.2133	-1.81672
10.8351	-2.5744
11.2972	-3.43883
11.5817	-4.3768
11.6778	-5.35225
11.5817	-6.3277
11.2972	-7.26567
10.8351	-8.1301
10.2133	-8.88778
9.45565	-9.5096
8.59122	-9.97165
7.65325	-10.2562
6.6778	-10.3522
3.9748	-10.6448
2.5094	-8.16895
5.248	-7.23155
4.7675	-5.45275
1.2842	-3.50565
-0.1092	-3.12105
0.4674	-0.52495
-0.3222	-0.35225
-2.8222	-0.35225
-5.3222	-0.35225
-5.3222	2.14775
-5.3222	4.64775
-5.3222	7.14775
-5.3222	9.64775
-2.8222	9.64775
-0.3222	9.64775
2.1778	9.64775
4.6778	9.64775
4.6778	7.14775
4.6778	4.64775
4.6778	2.14775
4.6778	-0.35225
2.1778	-0.35225
-8.556	-3.05565
-4.923	7.21785
-4.4491	11.3273
1.0268	12.3283
8.872	10.3789
